experiment,prompt_strategy,director_model,matcher_model,session_id,round,object_num,basket_id,left_extractor,left_gpt_model,right_extractor,right_gpt_model,left_re_words,right_re_words,word_count_delta_right_minus_left,multiset_jaccard,left_referring_expression,right_referring_expression
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,10,10,deterministic,,deterministic,,32,32,0,1.0,"a small oval open basket with a very tall thin arched handle; the body is two-tone cream/white and tan wicker, with little dark reddish wraps near where the handle attaches.","a small oval open basket with a very tall thin arched handle; the body is two-tone cream/white and tan wicker, with little dark reddish wraps near where the handle attaches."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,11,11,deterministic,,deterministic,,28,28,0,1.0,"the light pinkish-tan open basket, rounded-rectangular like a handbag, with one smooth thick arched handle and vertical slat weave inside—no dark bands or colored wraps.","the light pinkish-tan open basket, rounded-rectangular like a handbag, with one smooth thick arched handle and vertical slat weave inside—no dark bands or colored wraps."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,12,12,deterministic,,deterministic,,27,27,0,1.0,"the final one, is a small rectangular open basket with a dark brown/black wicker body and pale cream woven stripes/bands, plus one dark arched handle.","the final one, is a small rectangular open basket with a dark brown/black wicker body and pale cream woven stripes/bands, plus one dark arched handle."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,2,2,deterministic,,deterministic,,27,27,0,1.0,"a small rectangular open basket with a chunky, wide lattice weave on the front and one tall twisted rope-like handle arching over it, golden-brown overall.","a small rectangular open basket with a chunky, wide lattice weave on the front and one tall twisted rope-like handle arching over it, golden-brown overall."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,3,3,deterministic,,deterministic,,29,29,0,1.0,"the animal-shaped wicker one—like a duck or bird, with a rounded body, protruding head and pointed beak, a small dark eye, and an oval opening on top.","the animal-shaped wicker one—like a duck or bird, with a rounded body, protruding head and pointed beak, a small dark eye, and an oval opening on top."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,4,4,deterministic,,deterministic,,27,27,0,1.0,"a rectangular basket with a single arched handle, but its body is dark greenish-gray woven panels, with tan/orange wicker trim around the top and bottom.","a rectangular basket with a single arched handle, but its body is dark greenish-gray woven panels, with tan/orange wicker trim around the top and bottom."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,5,5,deterministic,,deterministic,,31,31,0,1.0,"an upright round open tub basket, with no tall handle; it has two small loop handles like ears on opposite sides near the rim and a tight dark tan checker weave.","an upright round open tub basket, with no tall handle; it has two small loop handles like ears on opposite sides near the rim and a tight dark tan checker weave."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,6,6,deterministic,,deterministic,,26,26,0,1.0,"a small rounded bucket-shaped basket with a thick dark almost black arched handle, an orange-brown body, and a grayish band right below the rim.","a small rounded bucket-shaped basket with a thick dark almost black arched handle, an orange-brown body, and a grayish band right below the rim."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,7,7,deterministic,,deterministic,,28,28,0,1.0,"a tall upright cylindrical basket, like a small hamper, with straight brown wicker sides and two short loop handles near the top rim—not one big arched handle.","a tall upright cylindrical basket, like a small hamper, with straight brown wicker sides and two short loop handles near the top rim—not one big arched handle."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,8,8,deterministic,,deterministic,,31,31,0,1.0,"a boxy golden picnic-style basket: rectangular with a lid-like top, a thick handle rising up from the center/front, and a darker open interior visible on the right side.","a boxy golden picnic-style basket: rectangular with a lid-like top, a thick handle rising up from the center/front, and a darker open interior visible on the right side."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_2,4,9,9,deterministic,,deterministic,,31,31,0,1.0,"the light blond round basket seen from directly above, with a circular spiral top and small colored flower/star decorations on it; it has little feet peeking out at the bottom.","the light blond round basket seen from directly above, with a circular spiral top and small colored flower/star decorations on it; it has little feet peeking out at the bottom."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,1,1,deterministic,,deterministic,,28,28,0,1.0,"the tan wicker animal basket in side profile—like a mouse or hamster—with a pointed snout facing right, small ears on top, and a little red eye.","the tan wicker animal basket in side profile—like a mouse or hamster—with a pointed snout facing right, small ears on top, and a little red eye."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,10,10,deterministic,,deterministic,,25,25,0,1.0,"a very shallow round tray basket with a flat spiral-woven bottom, tan center, darker reddish rim accents, and one pale arched handle over it.","a very shallow round tray basket with a flat spiral-woven bottom, tan center, darker reddish rim accents, and one pale arched handle over it."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,11,11,deterministic,,deterministic,,28,28,0,1.0,"an open tan-brown tub or bowl-shaped basket with two small upright loop handles on the sides, tightly woven in a checker pattern—no big arch handle.","an open tan-brown tub or bowl-shaped basket with two small upright loop handles on the sides, tightly woven in a checker pattern—no big arch handle."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,12,12,deterministic,,deterministic,,26,26,0,1.0,"a peachy light-brown rounded rectangular basket with one smooth arch handle, like a small purse; it has grayish vertical slats visible inside near the top.","a peachy light-brown rounded rectangular basket with one smooth arch handle, like a small purse; it has grayish vertical slats visible inside near the top."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,2,2,deterministic,,deterministic,,22,22,0,1.0,"a rounded brown wicker basket with a thick, very dark almost black arched handle and a grayish band around the top rim.","a rounded brown wicker basket with a thick, very dark almost black arched handle and a grayish band around the top rim."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,3,3,deterministic,,deterministic,,28,28,0,1.0,"a rectangular picnic-style wicker caddy: golden tan, straight-sided, with a tall vertical handle/divider rising from the middle and an open dark compartment on the right.","a rectangular picnic-style wicker caddy: golden tan, straight-sided, with a tall vertical handle/divider rising from the middle and an open dark compartment on the right."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,4,4,deterministic,,deterministic,,25,25,0,1.0,"a small oval handled basket with a tall thin arch, pale whitewashed wicker mixed with tan bands, and little reddish ties where the handle attaches.","a small oval handled basket with a tall thin arch, pale whitewashed wicker mixed with tan bands, and little reddish ties where the handle attaches."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,5,5,deterministic,,deterministic,,21,21,0,1.0,"the low rectangular open basket with a chunky twisted rope-like arch handle—warm golden-brown, squared tray shape, not oval.","the low rectangular open basket with a chunky twisted rope-like arch handle—warm golden-brown, squared tray shape, not oval."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,6,6,deterministic,,deterministic,,32,32,0,1.0,"another animal-shaped tan wicker basket, but front-facing and round like a ball, with a face on the front: red eyes, little ears on top, whisker markings, and small feet underneath.","another animal-shaped tan wicker basket, but front-facing and round like a ball, with a face on the front: red eyes, little ears on top, whisker markings, and small feet underneath."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,7,7,deterministic,,deterministic,,25,25,0,1.0,"a rectangular handled basket with very dark green-black woven sides, tan wicker trim around the top and bottom, and one arched handle over it.","a rectangular handled basket with very dark green-black woven sides, tan wicker trim around the top and bottom, and one arched handle over it."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,8,8,deterministic,,deterministic,,46,46,0,1.0,"a compact gray-brown wicker basket with a dark almost black arched handle, lower and more oval-rectangular than the previous dark green one. It has the dark arched handle, a reddish-brown rim just under it, and a lighter whitish strip along the lower front.","a compact gray-brown wicker basket with a dark almost black arched handle, lower and more oval-rectangular than the previous dark green one. It has the dark arched handle, a reddish-brown rim just under it, and a lighter whitish strip along the lower front."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,1,9,9,deterministic,,deterministic,,26,26,0,1.0,"a tall upright cylindrical brown wicker basket, like a bucket, with two small loop handles on opposite sides near the top—not a big arch handle.","a tall upright cylindrical brown wicker basket, like a bucket, with two small loop handles on opposite sides near the top—not a big arch handle."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,2,1,1,deterministic,,deterministic,,36,36,0,1.0,"the rectangular golden picnic basket with a very tall upright handle in the middle, and a loose lid/side handle slanting diagonally down to the right; you can see a dark opening inside on the right.","the rectangular golden picnic basket with a very tall upright handle in the middle, and a loose lid/side handle slanting diagonally down to the right; you can see a dark opening inside on the right."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,2,10,10,deterministic,,deterministic,,27,27,0,1.0,"a round open tub basket in honey-brown wicker, with no tall arch handle—just two short braided side handles near the rim, one on each side.","a round open tub basket in honey-brown wicker, with no tall arch handle—just two short braided side handles near the rim, one on each side."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,2,11,11,deterministic,,deterministic,,31,31,0,1.0,"a small oval basket with a tall thin handle, very two-toned: white/cream woven lower half and tan/gold upper rim, with little dark cord/leather attachments on the sides.","a small oval basket with a tall thin handle, very two-toned: white/cream woven lower half and tan/gold upper rim, with little dark cord/leather attachments on the sides."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,2,12,12,deterministic,,deterministic,,24,24,0,1.0,"the pale peach/pink wicker basket: an upright rounded-rectangle shape with vertical slat sides, an open top, and one thick matching arch handle.","the pale peach/pink wicker basket: an upright rounded-rectangle shape with vertical slat sides, an open top, and one thick matching arch handle."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,2,2,2,deterministic,,deterministic,,34,34,0,1.0,"a tall cylindrical brown wicker basket, like a wastebasket shape, with straight sides and two small loop handles sticking up near the top on both sides; the top rim has little vertical slat openings.","a tall cylindrical brown wicker basket, like a wastebasket shape, with straight sides and two small loop handles sticking up near the top on both sides; the top rim has little vertical slat openings."
ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,2,3,3,deterministic,,deterministic,,27,27,0,1.0,"a small rounded bucket-shaped basket with a thick dark brown arched handle, an orange-brown woven body, and a slightly open top with a grayish rim.","a small rounded bucket-shaped basket with a thick dark brown arched handle, an orange-brown woven body, and a slightly open top with a grayish rim."
