experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,round,object_num,basket_id,left_extractor,left_gpt_model,right_extractor,right_gpt_model,left_re_words,right_re_words,word_count_delta_right_minus_left,multiset_jaccard,left_referring_expression,right_referring_expression
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,1,images/019.png,deterministic,,gpt,gpt-5.5,59,49,-10,0.8305084745762712,"(top-left): the very shallow, wide ROUND tray basket with ONE arched handle—its base shows a very clear spiral/coil pattern when viewed from above (light tan with a few slightly reddish strands). Let me know when you’ve placed the flat spiral tray. the flattest round handled tray where the spiral/coil bottom is super visible. Now","the very shallow, wide ROUND tray basket with ONE arched handle; its base shows a very clear spiral/coil pattern when viewed from above; light tan with a few slightly reddish strands; the flat spiral tray; the flattest round handled tray where the spiral/coil bottom is super visible"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,10,images/009.png,deterministic,,gpt,gpt-5.5,66,55,-11,0.8333333333333334,"the open oval/canoe-shaped basket with ONE arched handle, a noticeably pale/whitish band running all the way around the rim, and a small light wrap/patch right at the top-center of the handle. Confirm when you’ve placed that pale-rim canoe basket in position 10. ’s pale band is a thin strip right on the rim (not a wide middle stripe). Now",the open oval/canoe-shaped basket with ONE arched handle; a noticeably pale/whitish band running all the way around the rim; a small light wrap/patch right at the top-center of the handle; that pale-rim canoe basket; pale band is a thin strip right on the rim; not a wide middle stripe
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,11,images/017.png,deterministic,,gpt,gpt-5.5,35,28,-7,0.8,"the light reddish-brown OVAL open market basket with ONE arched handle and very airy/slatted sides (clear vertical gaps), not a tight weave. Confirm when you place the slatted reddish oval in position 11.",the light reddish-brown OVAL open market basket with ONE arched handle and very airy/slatted sides (clear vertical gaps); not a tight weave; the slatted reddish oval
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,12,images/040.png,deterministic,,gpt,gpt-5.5,44,37,-7,0.8409090909090909,"(last): the small squat OVAL basket with one arched handle—mostly very dark gray/black weave, but with a clearly lighter natural-tan band wrapping all the way around the bottom/base. Open top. Confirm when you’ve placed the two-tone dark oval.",the small squat OVAL basket with one arched handle; mostly very dark gray/black weave; with a clearly lighter natural-tan band wrapping all the way around the bottom/base; Open top; the two-tone dark oval
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,2,images/022.png,deterministic,,gpt,gpt-5.5,61,47,-14,0.7704918032786885,"the squat rectangular open basket with a single VERY thick twisted-rope arch handle, and a dark brown blocky/checkered weave (no green body). Confirm when you’ve got the chunky rope-handle rectangle. it’s the squat rectangular open basket with the very thick twisted-rope/braided arch handle and a dark blocky/checkered weave (not the green rectangular one).",the squat rectangular open basket with a single VERY thick twisted-rope arch handle; a dark brown blocky/checkered weave; no green body; the chunky rope-handle rectangle; the very thick twisted-rope/braided arch handle and a dark blocky/checkered weave; not the green rectangular one
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,3,images/076.png,deterministic,,gpt,gpt-5.5,63,50,-13,0.7936507936507936,"the side-view duck-shaped wicker basket—rounded body with the head/beak sticking out on the RIGHT, a single blue eye on the side, and a small loop handle on top of its back/lid. (Not the round cat-face lidded one.) Tell me when you’ve placed the duck. definitely the duck (side profile, beak to the right, blue eye). Now","the side-view duck-shaped wicker basket; rounded body with the head/beak sticking out on the RIGHT; a single blue eye on the side; a small loop handle on top of its back/lid; Not the round cat-face lidded one; side profile, beak to the right, blue eye"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,4,images/012.png,deterministic,,gpt,gpt-5.5,36,35,-1,0.9722222222222222,"the ONLY green/teal rectangular open basket, with a thick warm-brown braided rim along the top and a matching warm-brown arched handle. the green/teal rectangular one with the thick braided brown rim. Now",the ONLY green/teal rectangular open basket; with a thick warm-brown braided rim along the top and a matching warm-brown arched handle; the green/teal rectangular one with the thick braided brown rim
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,5,images/065.png,deterministic,,gpt,gpt-5.5,42,33,-9,0.7857142857142857,a large deep open round tub with ONLY two thick side handles that stick up like little ears (no arched handle). The weave on the body is diagonal/chevron—please confirm when you’ve placed the ear-handled tub in position 5.,a large deep open round tub with ONLY two thick side handles that stick up like little ears; no arched handle; The weave on the body is diagonal/chevron; the ear-handled tub
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,6,images/001.png,deterministic,,gpt,gpt-5.5,95,84,-11,0.8842105263157894,"a deep ROUND bucket-shaped wicker basket with ONE very thick arched handle that’s very dark brown/near-black, plus a dark rim band at the top. No lid—more like a sturdy round pail than an oval/canoe shape. Confirm when you’ve placed the dark-handled round bucket. has that clear horizontal slat/strip band just under the rim, along with a dark rim and the darkest near-black thick arched handle. It’s a deep round pail shape (not an oval market basket and not the pale-rim canoe basket). Now",a deep ROUND bucket-shaped wicker basket with ONE very thick arched handle that’s very dark brown/near-black; plus a dark rim band at the top; No lid; more like a sturdy round pail than an oval/canoe shape; the dark-handled round bucket; that clear horizontal slat/strip band just under the rim; a dark rim and the darkest near-black thick arched handle; a deep round pail shape; not an oval market basket and not the pale-rim canoe basket
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,7,images/037.png,deterministic,,gpt,gpt-5.5,55,48,-7,0.8727272727272727,"the tall straight-sided cylindrical hamper/barrel basket, open top, with TWO small loop handles right at the top rim (one on each side). No big arched handle—tell me when you’ve placed the cylinder with the two little rim loops. the tall cylindrical hamper with two small loop handles at the rim. Now",the tall straight-sided cylindrical hamper/barrel basket; open top; with TWO small loop handles right at the top rim (one on each side); No big arched handle; the cylinder with the two little rim loops; the tall cylindrical hamper with two small loop handles at the rim
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,8,images/015.png,deterministic,,gpt,gpt-5.5,55,46,-9,0.8363636363636363,the light tan boxy *picnic* basket with ONE tall center handle and a hinged lid that’s visibly flipped open (propped to the right). Confirm when you’ve placed the open-lid picnic basket in position 8. the open-lid picnic basket with the single tall center handle (not any flat/metal-frame one). Now,the light tan boxy *picnic* basket with ONE tall center handle and a hinged lid that’s visibly flipped open (propped to the right); the open-lid picnic basket; the open-lid picnic basket with the single tall center handle; not any flat/metal-frame one
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,4,9,images/033.png,deterministic,,gpt,gpt-5.5,44,34,-10,0.7727272727272727,the round squat *lidded* basket with a cat face on top (eyes/whiskers/nose) and little feet underneath—no handle at all. Tell me when you’ve placed the cat-face one in position 9. the cat-face lidded one with no handle. Now,the round squat *lidded* basket with a cat face on top (eyes/whiskers/nose) and little feet underneath; no handle at all; the cat-face one; the cat-face lidded one with no handle
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,5,1,images/040.png,deterministic,,gpt,gpt-5.5,60,47,-13,0.7833333333333333,the small squat OVAL basket with one arched handle; it’s mostly very dark gray/black weave (handle also dark) but has a clearly lighter natural-tan band wrapping around the bottom/base. Open top. Let me know when you’ve found that two-tone dark oval. (dark charcoal oval with the light tan band only around the base). Now,the small squat OVAL basket with one arched handle; mostly very dark gray/black weave (handle also dark); a clearly lighter natural-tan band wrapping around the bottom/base; Open top; two-tone dark oval; dark charcoal oval with the light tan band only around the base
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,5,10,images/015.png,deterministic,,gpt,gpt-5.5,54,45,-9,0.8333333333333334,"the light tan *rectangular boxy picnic basket* with ONE tall center handle, and a hinged lid that’s visibly flipped open (propped up to the right). No other basket has that open lid—confirm when you’ve placed the open-lid picnic one in position 10. (lid is clearly flipped open to the right).",the light tan *rectangular boxy picnic basket* with ONE tall center handle; a hinged lid that’s visibly flipped open (propped up to the right); No other basket has that open lid; the open-lid picnic one; lid is clearly flipped open to the right
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,5,11,images/019.png,deterministic,,gpt,gpt-5.5,69,60,-9,0.8695652173913043,"the very shallow, wide ROUND tray basket with ONE pale/light-tan arched handle—its bottom has a very obvious spiral/coil pattern you can see from above. Let me know when you’ve placed the flat spiral tray. the *very shallow/flat* round tray with one pale handle, where you can clearly see the spiral/coil pattern on the bottom. It’s not any deeper round/oval basket.","the very shallow, wide ROUND tray basket with ONE pale/light-tan arched handle; its bottom has a very obvious spiral/coil pattern you can see from above; the flat spiral tray; the *very shallow/flat* round tray with one pale handle; where you can clearly see the spiral/coil pattern on the bottom; not any deeper round/oval basket"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,5,12,images/012.png,deterministic,,gpt,gpt-5.5,42,40,-2,0.9523809523809523,the ONLY green/teal rectangular open basket—boxy shape with a thick warm-brown braided rim along the top and a matching warm-brown arched handle. It’s not the airy slatted reddish oval and not the dark checkered rope-handle basket.,the ONLY green/teal rectangular open basket; boxy shape with a thick warm-brown braided rim along the top and a matching warm-brown arched handle; not the airy slatted reddish oval and not the dark checkered rope-handle basket
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,5,2,images/009.png,deterministic,,gpt,gpt-5.5,77,73,-4,0.948051948051948,"the open oval/canoe basket with ONE arched handle and a thin pale/whitish band all the way around the rim; there’s also a little light wrap/patch right at the top-center of the handle. the canoe/oval one with a *thin* pale/whitish strip right on the rim all the way around, plus the little light wrap/patch at the very top-center of the handle. Not a wide pale band through the middle.",the open oval/canoe basket with ONE arched handle and a thin pale/whitish band all the way around the rim; a little light wrap/patch right at the top-center of the handle; the canoe/oval one with a *thin* pale/whitish strip right on the rim all the way around; the little light wrap/patch at the very top-center of the handle; Not a wide pale band through the middle
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_5,5,3,images/065.png,deterministic,,gpt,gpt-5.5,40,31,-9,0.775,"the big deep open round tub with a diagonal/chevron weave, and ONLY two thick side handles that stick up like little ears—no arched handle over the top. Let me know when you’ve placed that ear-handled tub.",the big deep open round tub with a diagonal/chevron weave; ONLY two thick side handles that stick up like little ears; no arched handle over the top; ear-handled tub
